conversation_id,in_reply_to_user_id,public_metrics,created_at,author_id,id,text
1467136167183269888,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:18:14.000Z,1692172662,1467136167183269888,Cara o Fiuk é horrível né pelo amor de deus
1467136137307340803,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2021-12-04T14:18:07.000Z,780243354642739200,1467136137307340803,nossa essa gravação do fiuk deve ter sido o puro constrangimento que horror https://t.co/dQemEF8ReT
1466735707850952710,30376292,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:17:59.000Z,4480126295,1467136101689303049,@Keiluxa Que tal esse povo apenas esquecer o Fiuk? 🤔
1467136032474816514,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T14:17:42.000Z,1415432143145144321,1467136032474816514,"Em programa Lady Night, Fiuk constrange Tatá Werneck após a apresentadora fazer algumas perguntas sobre a vida amorosa do ex-BBB.
#Tatá https://t.co/DZy2FUb9pP"
1467135894935248897,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:17:10.000Z,2490373799,1467135894935248897,e o @ogutotv que previu como seria a participação do Fiuk no Lady Night https://t.co/6HJS6cBw0M
1466788902212194307,811483994,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 94, 'quote_count': 0}",2021-12-04T14:15:29.000Z,1232006751114924038,1467135472761815046,"@DummieNoVIP @OFilipeArthur Fiuk é gente boa em que mundo? Se ele não queria ser zoado, era só não ir no programa dela. Eu ein. Fiuk macho chato do caralho"
1467135472635940869,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:15:29.000Z,253335644,1467135472635940869,fiuk tão desnecessário
1467135309318139913,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:14:50.000Z,137005630,1467135309318139913,Passei 15 minutos do meu dia lendo sobre as pessoas falarem mal do fiuk. Amo
1467135205651714050,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:14:25.000Z,1026243462520291329,1467135205651714050,"A Tatá é maravilhosa e a edição do programa tbm foi incrível, a pesar de tudo, pq eu ainda consegui rir de algumas coisas
e eu gostei do Fiuk na hora que estavam falando do pai dele, pq ele meio que não se entregou a brincadeira mas conseguiu reverter fazendo a Tatá participar"
1467135079042502661,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T14:13:55.000Z,1204465677047934977,1467135079042502661,sobre esse negócio da tata werneck e o fiuk só queria dizer q admiro mt o talento dela em tentar continuar matendo um clima de descontração pq se fosse eu já tinha largado um socão
1467135020276006912,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:13:41.000Z,1254449922386124801,1467135020276006912,Sonhei q tava falando mal do Fiuk pro meu pai KJKJKJKJk
1466606109809164292,57328383,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2021-12-04T14:13:30.000Z,808315239359975424,1467134974558154769,@joaninhadovigor @pokusf @KleiseMaria @larysspfc @Fiuk então se vc não assiste vc não sabe como é o humor dela
1467134843112804358,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:12:59.000Z,241398132,1467134843112804358,"o que eu amo dessa história toda é que nem um nem outro é vdd

Fiuk não ficou ofendido por ser doido e nem a Tatá ficou constrangida com ele kkkkkk

eu to totalmente ????????? com essa trend, não é possível que um twitteiro de plantão tenha assistido o programa https://t.co/sNo9PirfsJ"
1467134605832900616,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:12:02.000Z,1026243462520291329,1467134605832900616,"assisti agora o programa da Tatá com o Fiuk e eu queria muito saber oque aconteceu nas cenas que foram cortadas
pq PITA QUI PIRIU ficou muito escancarado que foi cortado até com coisas óbvias que poderiam ser erros de edição/continuidade"
1467134588094930945,,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 10, 'quote_count': 0}",2021-12-04T14:11:58.000Z,48073442,1467134588094930945,Tata Werneck defendeu Fiuk depois de tantos ataques que o cantor sofreu após o Lady Night https://t.co/b0MrHpmC4o
1467134056420757506,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:09:51.000Z,976900803368714241,1467134056420757506,O do Fiuk nem devia existir https://t.co/gsEPOj3HpZ
1467131701742690306,851641531987623936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2021-12-04T14:09:37.000Z,1095652819993022466,1467133994919731201,@nanalthz E ontem ela tava pedindo pra não atacarem o fiuk mas a day pode né não é filha do Fábio Júnior . ela é muito hipócrita
1466830569279561738,17145115,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T14:09:32.000Z,2573420910,1467133976368328713,"@mauriciostycer Todo mundo sabe como é o Lady Night. Por que o Fiuk aceitou, se ele não gosta desse tipo de brincadeira 🤔"
1467133876002861059,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",2021-12-04T14:09:08.000Z,1336392384452636675,1467133876002861059,"o fiuk foi chato por não ter entrado na brincadeira ele podia mt bem nao falar mas brincar com a tata ou outra pessoa

ele achou que ia pra um talk show de comédia fazer oq? cantar?
https://t.co/2yzJsER3Vq"
1466830569279561738,17145115,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:08:19.000Z,1392496553504432128,1467133670716850192,"@mauriciostycer Engraçado por a culpa na ""chatice"" do Fiuk.....  E cadê a sagacidade da apresentadora em tentar ""virar o jogo""?"
1467133422082707466,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:07:20.000Z,71174650,1467133422082707466,"Gente, já são 2 dias com a entrevista do Fiuk repercutindo extremamente mal! Cade assesoria do cara que não interveio?! era mais bonito terem pedido pra cancelar, suspender. Ninguem pediu pra ver o corte antes de ir pro ar?!"
1467131547799199752,241398132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:07:19.000Z,241398132,1467133416046923781,hoje dia 4 do 12 vou defender o Fiuk pois assisti o Lady Night e ele está completamente simpático e a Tatá tá totalmente descontraída divertida kkkk
1467133061250924544,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:05:54.000Z,1353848714301943808,1467133061250924544,Sobre esse role do Fiuk na Tatá werneck. PRA ELE FOI SE ELE SABIA O TIPO DE ENTREVISTA QUE ELA DÁ.
1467133021656698887,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:05:45.000Z,294918070,1467133021656698887,"me sinto na obrigaçao de reclamar por vcs terem dado ibope a este homem fiuk, o inimigo do entretenimento do brasileiro, conseguiu a proeza de deixar a tatá sem fala e deixou o programa dela c um astral mais baixo q cheiro de nicotina"
1467120465680506883,2859170649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:04:58.000Z,401678611,1467132825325510658,"@cabewalking As melhores partes desse momento: a que eu sempre choro, a cara do Fiuk, a cara do Fiuk, acara do Fiuk."
1466826594971000842,3914941347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:04:20.000Z,319170880,1467132668651491335,@fofoqueioficial Tata muito guerreira teve que aguentar o Fiuk por 15 longos minutos
1467132564708151298,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:03:56.000Z,338192153,1467132564708151298,"Só quero mandar todo mundo que tá atribuindo o comportamento do Fiuk ao fato dele ser neurodiverso ir se lascar
Eu não acho certo atacar o Fiuk, não msm, mas defender ele usando o TDAH ou quaisquer outros transtornos pra rotular uma comunidade é uma filhadaputagem do crlh"
1467132329596538883,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T14:03:00.000Z,827204680258289665,1467132329596538883,Só o fiuk mesmo pra deixa essa mulher sensacional sem graça e sem saber o que falar https://t.co/CfPjWZQRo3
1467132306989191168,,"{'retweet_count': 295, 'reply_count': 13, 'like_count': 4826, 'quote_count': 8}",2021-12-04T14:02:54.000Z,1418675907288518657,1467132306989191168,"queria muito ver Tata Werneck perguntando pro Fiuk ""se vc fosse artista quem vc seria?"" https://t.co/8C6R0IU3vQ"
1467132225665835011,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:02:35.000Z,856730749,1467132225665835011,Tatá Werneck usou seu perfil oficial no Twitter para sair em defesa de Fiuk. https://t.co/nhEbgLXf5V
1467132137568620548,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T14:02:14.000Z,78470778,1467132137568620548,"O fiuk é tão insignificante que deveria ser chamado de ""filho do Fábio Jr"", da mesma forma que o ""namorado da Fátima Bernardes"" é o ""namorado da Fátima Bernardes""."
1467131581038923777,,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 7, 'quote_count': 1}",2021-12-04T14:00:01.000Z,3331429624,1467131581038923777,"🗣️ Claudia Leitte e Fiuk: os famosos que causaram na semana.

O Metrópoles separou as 10 principais fofocas da semana para você não perder nada.

Leia: https://t.co/85kKleptK4 https://t.co/VKd074y0aW"
1467130890287468549,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:57:16.000Z,131863205,1467130890287468549,Kkkkkk chocada que a entrevista do FIUK no lady night durou 13 minutos e o normal é durar 40/50 min kkkkk ele deve ter mandado cortar tudo kkkk
1467130634170732549,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:56:15.000Z,3006341697,1467130634170732549,Ninguém quer ver o FIUK 💁🏻‍♂️😁 https://t.co/pInHrrezJI
1467130598129082372,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:56:07.000Z,1915471538,1467130598129082372,"Aí Fiuk, não é ódio gratuito, é que você é chato para caralho mesmo"
1467130535524904966,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-04T13:55:52.000Z,1223790163165372417,1467130535524904966,"Deus, me perdoe se algum dia eu já fui fã do fiuk https://t.co/jfo7cpBF2l"
1467129144966356992,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T13:54:27.000Z,40325309,1467130179185266696,"@Tatawerneck @edu @multishow Com o Fiuk não valeu, grava mais 15 para compensar"
1467129735335620613,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:52:41.000Z,863045752846766081,1467129735335620613,fiuk mais uma vez provando que é péssimo https://t.co/71MXIZ4UB3
1461431696117665809,43132532,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:52:12.000Z,1458787206710112259,1467129612677304320,@Fiuk Chate pra caralhe
1467129507719045121,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:51:47.000Z,17115964,1467129507719045121,"O Fiuk  acabou sendo engraçado com essa fala...kkk 
Se todo chato da web fosse cancelado não ia ter quase ninguém....kkkk"
1467128767185309701,,"{'retweet_count': 162, 'reply_count': 15, 'like_count': 2078, 'quote_count': 28}",2021-12-04T13:48:50.000Z,1038427371181879296,1467128767185309701,parem de usar o TDAH do fiuk pra justificar a chatice dele tão manchando o nome da comunidade https://t.co/GmIMIWu7N0
1467128630908182537,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:48:18.000Z,273595094,1467128630908182537,A pessoa usa o Twitter pra falar mal de Tatá por causa do Fiuk…
1467128386317398020,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2021-12-04T13:47:19.000Z,3324144297,1467128386317398020,O menino fiuk consegue fazer todes terem ranço dele
1467128149909647364,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:46:23.000Z,2445743399,1467128149909647364,Mds o fiuk é insuportável demaais
1466810887231135747,1270418858,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:45:45.000Z,1099361442782957569,1467127992405086216,@jutsujennie fiuk é um chato do caralho homem brocha da porra
1467127823039180803,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:45:05.000Z,879074390,1467127823039180803,"A Paola Carosella não quis responder uma pergunta no lady night pq não achou pertinente ao programa, e seguiu normal a entrevista
O fiuk fica ofendido com cada sílaba que a Tatá falava, não tem como defender uma mimado desses"
1467126907678478341,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 60, 'quote_count': 0}",2021-12-04T13:41:27.000Z,80200621,1467126907678478341,"Tava vendo o Fiuk com a Tata e tipo, ele tem o carisma de uma tábua!

Energia ruim, parece um dementador q  suga tudo de bom de quem ta perto! 

INSUPORTÁVEL"
1467126856046366720,,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",2021-12-04T13:41:15.000Z,88091812,1467126856046366720,"O FIUK E UM MEGA PROFESSIONAL.
UM SER E TANTO, FOI SUPER DO BEM NO BBB21.
OS ARTISTAS GENIAIS SOFREM COM ODIOSOS.
FORÇA NA PERUCA @Fiuk."
1467105562383073284,2305177129,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2021-12-04T13:40:12.000Z,1236890740715905026,1467126594049294336,@candidamfpinto @indiidreams Foi ela quem não quis ele e preferiu o fiuk
1467126519852060676,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T13:39:54.000Z,4454536036,1467126519852060676,Esse fiuk precisa de muita terapia isso sim
1467125623550271488,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:36:21.000Z,1433484562357800960,1467125623550271488,"Fiuk é  chato pra caralho, mimado e egocêntrico.  Tenho paciência  não https://t.co/gFAIAwAe3Z"
1467124749457584132,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:32:52.000Z,1380174563955380233,1467124749457584132,Supla é tipo o Fiuk de antigamente?? Cada geração com o seu Fiuk
1467124687100653576,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:32:37.000Z,1306128554,1467124687100653576,"Olhei pra cara da menina e vi a energia do fiuk 

agora não consigo desvincular"
1467124496209428490,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 27, 'quote_count': 0}",2021-12-04T13:31:52.000Z,34598551,1467124496209428490,"quero um Lady Night edição deluxe pra ver a entrevista completa de @Tatawerneck com Fiuk sem os cortes que o programa fez. Se é pra passar raiva, que venha completa"
1466600686683103234,1266075419809382407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:31:23.000Z,1442597378083590145,1467124375476449280,@nuovaluna_ E vc jura que é a tata que escolhe quem convida. Fiuk claramente eh muito bem favorecido por nepotismo.
1466878631289012232,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:30:24.000Z,1155170745988931585,1467124127333027840,@Tatawerneck fiuk foi super mimizento e mal educado! mas claro que vc não vai falar mal dele né?
1467077712158285827,1043615581973499904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:30:08.000Z,1113887911320129536,1467124058634469378,@Damadeferroofic Juro que li “FIUK”! Mas tmb faria um enorme sentido…
1467123657784938504,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:28:32.000Z,331127170,1467123657784938504,"15 minutos pro Fiuk, que absurdo.. 
Durou tempo até demais, como ela conseguiu? HAHAHAHAHAAHAHAHA https://t.co/8US9vJPKG4"
1467123287880880137,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:27:04.000Z,1230680014066200576,1467123287880880137,"Os fãs do fiuk são tão chatos quanto ele, Deus me free."
1467123111678164995,,"{'retweet_count': 83, 'reply_count': 8, 'like_count': 766, 'quote_count': 7}",2021-12-04T13:26:22.000Z,1231437918394290176,1467123111678164995,"Não estou sabendo desse caso, então deixa eu adivinhar:

Fiuk foi desnecessário e infeliz e realizou atitudes que pouco ou nada estão relacionadas com TDAH e agora estão usando a condição como desculpa e, com isso, abre margem do pessoal neurotipico achar que quem é TDAH é assim. https://t.co/d8oc9Rle7n"
1466878631289012232,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:26:16.000Z,1254564716736897024,1467123088823357448,"@Tatawerneck Meu sonho é ser famosa só pra ir pro lady night, fico até pensando mas linhas respostas, ai vem um mamão desse e pede pinico?! Dessa de ser chato fiuk"
1467122661734363138,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:24:35.000Z,1296246199050174465,1467122661734363138,deve ser tão chato quanto o fiuk pra pensar assim https://t.co/VPqyoBjit1
1466750735652114439,918197046871502849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:23:00.000Z,858299095601041409,1467122263380082696,"@siteptbr A verdade é que se ele n gosta da abordagem dela, não fosse no programa oras. Existe maneiras mais educadas de desviar de uma pergunta do que o jeito que ele fez. Pra mim o Fiuk tem fama pq é de berço pq se dependesse dele mesmo e esse carisma ninguém saberia quem ele é."
1467122197692964867,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:22:44.000Z,325228069,1467122197692964867,Descobri hoje que o Fiuk tá namorando
1467121850216026118,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:21:21.000Z,2590195913,1467121850216026118,"Eu penso isso
Pq quem chama o fiuk vei
Chama a kerline https://t.co/RVRIF8eaUR"
1466800770695806982,15292534,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:20:10.000Z,1157382790893199363,1467121552755933191,"@HugoGloss Mais uma coisa em que o Fiuk consegue ser péssimo, o Thiaguinho SALVOU demais esse episódio."
1466598221753425921,936438633040670721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T13:19:51.000Z,566758587,1467121472015581184,"@fuckmila__ @luisamattos__ @AcervoTata O amiga a ingenuidade, os produtores n chamam só pra dar ibope, o fiuk tem influência por causa do pai e o programa paga muito bem"
1467121137008193539,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:18:31.000Z,1033570175105335296,1467121137008193539,"Mds gente, tô vendo agora uns vídeos do Fiuk com a Tatá no Lady Night, e mano????? Que macho chatooooo, conseguiu deixar a Tatá desconfortável no espaço dela"
1467120793062711297,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T13:17:09.000Z,730120497111928832,1467120793062711297,Quem lembra da banda Hori do Fiuk? https://t.co/6HeEf0Lywl
1467120642407518210,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:16:33.000Z,75616051,1467120642407518210,Esse Fiuk é insuportável!!!
1467119890209415176,1247771013925834753,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:15:23.000Z,73286530,1467120349913522182,@dudawolfsfc Marina nunca será um Fiuk pq ela nunca humilhou NGM e nunca foi soberba como esse cara...Nada ve
1466788902212194307,1298249938745401344,"{'retweet_count': 2, 'reply_count': 28, 'like_count': 23, 'quote_count': 12}",2021-12-04T13:15:19.000Z,811483994,1467120331471130625,"@OFilipeArthur Fiuk é gente boa, cheio de manias e na dele. O problema dessa Tata é que ela tenta fazer humor tirando onda com a cara das pessoas. O programa dela é horrível e ela sem graça, inconveniente. Ficou foi com cara de tacho pq o Fiuk com toda educação disse que ela estava sendo chata."
1467120228941320193,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",2021-12-04T13:14:55.000Z,983770679383416832,1467120228941320193,"Bom dia 
Cadê o povo defendendo o Fiuk"
1467098293666828288,1967192197,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:14:46.000Z,1065932650211434496,1467120194204188675,@HokagePreto o Delegado é o Fiuk
1467120040969392139,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2021-12-04T13:14:10.000Z,3318109397,1467120040969392139,"""Você falou (...) que não ia me zoar""

Caralho Fiuk, você algum dia assistiu o Lady Night? Cara chato do caralho, vai em um programa de HUMOR e não quer que tenha HUMOR. https://t.co/kn5JkHOmZ4"
1467119890209415176,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:13:34.000Z,1247771013925834753,1467119890209415176,"A galera tá ligada que a Marina é o Fiuk do BBB e a Aline a Viih Tube, né?"
1467119269850853376,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 20, 'quote_count': 1}",2021-12-04T13:11:06.000Z,85955117,1467119269850853376,as vezes eu esqueço que o fiuk ficou no top 3 do bbb kkkk chacota
1467118974378946565,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T13:09:55.000Z,16369410,1467118974378946565,"Tatá Werneck defende Fiuk após polêmica e brinca com Neymar Jr: Pegou todas as minhas amigas e nunca chegou em mim
https://t.co/oeqsFYBoVG https://t.co/ehnfPD9jyV"
1467117180722503683,1357758851538444297,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-04T13:08:03.000Z,983770679383416832,1467118502242918404,@Al3xsandeer Está circulando um vídeo sobre o Fiuk no programa da Tata Werneck e ele deixou ela vergonhada e até desconfortável
1467116599664648200,1083539530676871168,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:07:53.000Z,1083539530676871168,1467118460559896576,"A impressão é que naquele programa tem uma rua imaginaria onde os participantes passam pra fazerem a pegadinha combinada da vez. Uh, uh, uh,uuuh. A entrevista com o fiuk que foi parar nos trends adoro essa palavra, enfim, a primeira pergunta que deveria ser feita era:"
1467118298278117376,,"{'retweet_count': 11, 'reply_count': 12, 'like_count': 69, 'quote_count': 3}",2021-12-04T13:07:14.000Z,1351707303519641601,1467118298278117376,Eu não vejo problema nenhum o Fiuk não ter entrado na esportiva com as brincadeiras da Tatá Werneck. Todos tem limites. Não dá pra transformar tudo em graça e ficar dando risada.
1467106841062686721,937854254022320128,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 43, 'quote_count': 0}",2021-12-04T13:07:11.000Z,1380485199222468608,1467118286332702722,"@manalucii Internet é tão seletiva q essa daí sempre vai ter o privilégio de ser a perfeitinha, nunca vai ser criticada em massa. Agora outros só de abrirem a boca já vem hate automático, tipo o Fiuk. Por isso q nem opinei, muito fácil tomar um lado vendo recortes de vídeo"
1467117965011259396,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:05:55.000Z,1351707303519641601,1467117965011259396,A fã do @Fiuk não tem 1 min de paz 🙃 é piscar os olhos e já tá rolando hate nele na internet
1467117728414711814,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:04:58.000Z,107570841,1467117728414711814,eu ainda to chocada que o fiuk é tão sem carisma que conseguiu deixar a tata werneck constrangida
1466865349178105859,67656004,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2021-12-04T13:04:23.000Z,2278139972,1467117578371878917,"@ZAMENZA Só achei que Fiuk aí não tinha nada haver, quem trouxe ENTRETENIMENTO foi a Ju e o Gil, não entendo pq insistem ainda em colocar Fiuk em evidência, só ficou em terceiro lugar pq ganhou uma prova só isso."
1466598221753425921,1459390347008745474,"{'retweet_count': 1, 'reply_count': 15, 'like_count': 4, 'quote_count': 1}",2021-12-04T13:03:20.000Z,1077952392631631872,1467117315028393989,"@AcervoTata Totalmente sem Graça essa tata wernek, deveria ter um pouco mais de respeito com os convidados e não sair falando tudo o que pensa. Fiuk fez bem em constrange - lá. Ela tem que saber com quem fazer piada e a hora de fazer."
1467117180722503683,,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 9, 'quote_count': 0}",2021-12-04T13:02:48.000Z,983770679383416832,1467117180722503683,"A yag defendo o Fiuk falando q ele tava num dia mal , e também tem depressão por isso ficou daquela forma no programa .
Gostei ! Kkkkk 
Me dar risadas kkk
O Fiuk sempre foi assim nunca fez questão de mudar isso kk
Vai lá yag defenda o Fiuk q eu tenho certeza q criticou ele no bbb"
1466826594971000842,3914941347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:02:46.000Z,38478881,1467117172262637569,@fofoqueioficial Deram tudo isso de tempo pro Fiuk? Que tortura
1467116923527868416,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T13:01:46.000Z,316688374,1467116923527868416,O filme #ResidentEvilWelcomeToRaccoonCity  é horrível de triste. Sem falar que transformaram o Leon no Fiuk.
1466878631289012232,67694094,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T13:00:48.000Z,251774514,1467116677607346182,@fabiofiebrantz @Tatawerneck Fiuk e chato pra caralho.  A vive do programa é esse. Tata errouem chamar ele. Chato demais. E o programa é disso mesmo ue.
1467116267412897792,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T12:59:10.000Z,1445202642792222727,1467116267412897792,não consegui assistir 10 segundos dessa entrevista com o Fiuk vergonha alheia dms
1467116206230544384,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2021-12-04T12:58:55.000Z,262507952,1467116206230544384,vocês até pode achar o fiuk chato mas se ele é chato vocês consegue ser PIOR
1466750735652114439,918197046871502849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T12:56:39.000Z,421124562,1467115634211364865,"@siteptbr O convidado não entra no clima proposto no programa, e ainda reclama. Ai fiuk, fica em casa assistindo fio 🤌"
1466874312502226947,67455847,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T12:56:30.000Z,1351580652676800513,1467115597049868297,@ClaudiogabrielJ MAS EM THE OFFICE EH ENGRAÇADO NO FIUK EH PESSIMO
1466800770695806982,15292534,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T12:55:01.000Z,853233058597744640,1467115222959857673,"@HugoGloss também, ficam dando mídia pra esse fiuk, tem q se fuderem msmo"
